"branch";"branchname";"registered";"fakecode";"fakelat";"fakelong"
"7";"HIGH HEATON";"40953.64231481482";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40953.65743055556";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40953.65961805556";"NE2 2RR";"54.9919918";"-1.6003689"
"36";"CITY";"40953.67702546297";"NE2 2RR";"54.9919918";"-1.6003689"
"5";"KENTON";"40953.6831712963";NULL;NULL;NULL
"36";"CITY";"40953.6841087963";"NE1 4XQ";"54.9729889";"-1.6196111"
"1";"OUTER WEST LIBRARY";"40953.69601851852";"NE15 9ED";"54.9955085";"-1.7503107"
"36";"CITY";"40953.69934027778";"NE39 2BX";"54.9289467";"-1.7690133"
"36";"CITY";"40953.70245370371";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40953.72074074074";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40953.74219907408";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40953.79622685185";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40953.82832175926";"NE6 1PL";"54.9755154";"-1.5809154"
"36";"CITY";"40953.83038194444";"NE8 2NA";"54.9575854";"-1.6196341"
"36";"CITY";"40954.3628587963";"NE23 3GX";"55.1016532";"-1.5824677"
"36";"CITY";"40954.39984953704";"NE66 1UW";"55.4113";"-1.7056292"
"1";"OUTER WEST LIBRARY";"40954.40998842593";"NE15 8UQ";"54.9833921";"-1.7225947"
"36";"CITY";"40954.4191087963";"DH8 7LY";"54.8490965";"-1.8117632"
"2";"GOSFORTH";"40954.42421296296";"NE3 4XN";"55.0029962";"-1.6345623"
"1";"OUTER WEST LIBRARY";"40954.42459490741";"NE5 5QJ";"54.9965379";"-1.6989545"
"5";"KENTON";"40954.43817129629";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40954.44615740741";"NE20 9RA";"55.0435056";"-1.7516105"
"5";"KENTON";"40954.44703703704";"NE3 3TB";"55.0091977";"-1.6459574"
"5";"KENTON";"40954.45013888889";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40954.45246527778";"NE20 9RA";"55.0435056";"-1.7516105"
"1";"OUTER WEST LIBRARY";"40954.46284722222";"NE5 2SY";"54.9899786";"-1.6833345"
"36";"CITY";"40954.46782407408";"NE26 2AX";"55.0417045";"-1.4410606"
"36";"CITY";"40954.46951388889";"NE6 5LJ";"54.986578";"-1.5775826"
"35";"EAST END";"40954.47129629629";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40954.47369212963";"NE6 4XY";"54.9836239";"-1.5508982"
"36";"CITY";"40954.47429398148";"NE5 5QJ";"54.9965379";"-1.6989545"
"36";"CITY";"40954.47923611111";"NE31 2QE";"54.9672052";"-1.5094279"
"36";"CITY";"40954.48434027778";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40954.48850694444";"NE10 0YQ";"54.9557589";"-1.5549643"
"36";"CITY";"40954.4959837963";"NE21 4JS";"54.9649394";"-1.7251091"
"36";"CITY";"40954.50637731481";"NE6 4XY";"54.9836239";"-1.5508982"
"36";"CITY";"40954.5096412037";"NE16 4SJ";"54.9455949";"-1.6754974"
"9";"WEST END";"40954.5096875";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40954.51215277778";"NE16 4SJ";"54.9455949";"-1.6754974"
"36";"CITY";"40954.51418981481";"DL3 0YH";"54.5449363";"-1.5645987"
"35";"EAST END";"40954.51636574074";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40954.51673611111";"NE25 8BH";"55.0391897";"-1.459559"
"35";"EAST END";"40954.51769675926";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40954.51788194444";"NE25 8BH";"55.0391897";"-1.459559"
"35";"EAST END";"40954.5194675926";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40954.52494212963";"NE1 3JA";"54.9692623";"-1.6090492"
"36";"CITY";"40954.53983796296";"SG4 0AS";"51.9572446";"-0.2560543"
"36";"CITY";"40954.5429050926";"NE15 0JA";"54.9987079";"-1.8160337"
"36";"CITY";"40954.55219907407";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40954.55438657408";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40954.56108796296";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40954.5625";"NE23 6HH";"55.0794799";"-1.580696"
"36";"CITY";"40954.56967592592";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40954.57483796297";"DH8 5NB";"54.8566517";"-1.8343632"
"36";"CITY";"40954.57496527778";"NE6 3NP";"54.9705946";"-1.5480865"
"36";"CITY";"40954.57505787037";"NE1 5PW";"54.9722632";"-1.6157763"
"9";"WEST END";"40954.57708333333";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40954.57741898148";"NE1 6NA";"54.973697";"-1.6082576"
"36";"CITY";"40954.57975694445";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40954.58006944445";"NE1 8DX";"54.977629";"-1.6092258"
"36";"CITY";"40954.58084490741";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40954.58290509259";"NE1 8DX";"54.977629";"-1.6092258"
"36";"CITY";"40954.60003472222";"NE6 1PL";"54.9755154";"-1.5809154"
"36";"CITY";"40954.60246527778";"NE34 7EG";"54.9783821";"-1.394033"
"36";"CITY";"40954.61005787037";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40954.61579861111";"DH3 1NE";"54.9020166";"-1.5764199"
"36";"CITY";"40954.61747685185";"DH4 7RF";"54.8731221";"-1.4940376"
"36";"CITY";"40954.61775462963";"NE28 7JG";"54.9985663";"-1.5171122"
"36";"CITY";"40954.61927083333";"NE28 7JG";"54.9985663";"-1.5171122"
"36";"CITY";"40954.6209375";"NE28 7JG";"54.9985663";"-1.5171122"
"36";"CITY";"40954.62153935185";"RG26 3SB";"51.351181";"-1.1326286"
"1";"OUTER WEST LIBRARY";"40954.62422453704";"NE5 2SY";"54.9899786";"-1.6833345"
"36";"CITY";"40954.62572916667";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40954.62922453704";"NE25 0QA";"55.0726947";"-1.5194912"
"1";"OUTER WEST LIBRARY";"40954.63033564815";"NE5 2SY";"54.9899786";"-1.6833345"
"1";"OUTER WEST LIBRARY";"40954.63215277778";"NE5 2SY";"54.9899786";"-1.6833345"
"9";"WEST END";"40954.64137731482";"NE15 6NF";"54.974351";"-1.6753841"
"2";"GOSFORTH";"40954.64327546296";"NE3 1AR";"55.0071528";"-1.6117037"
"1";"OUTER WEST LIBRARY";"40954.64637731481";"NE5 3EB";"54.9959224";"-1.664498"
"35";"EAST END";"40954.64791666667";"NE6 5LJ";"54.986578";"-1.5775826"
"2";"GOSFORTH";"40954.654375";"NE2 1NQ";"54.9828735";"-1.5974036"
"35";"EAST END";"40954.65662037037";"NE6 2LD";"54.9747647";"-1.5693971"
"9";"WEST END";"40954.67708333334";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40954.67961805555";"B15 1HA";"52.4733196";"-1.9160825"
"36";"CITY";"40954.68997685185";"NE31 1EZ";"54.9766367";"-1.5155755"
"36";"CITY";"40954.69064814815";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40954.6925462963";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40954.69571759259";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40954.70980324074";"NE26 2AX";"55.0417045";"-1.4410606"
"36";"CITY";"40954.71944444445";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40954.74685185185";"NE23 7RA";"55.0605529";"-1.5753843"
"36";"CITY";"40954.76766203704";"NE27 0NF";"55.0344612";"-1.5120155"
"36";"CITY";"40955.36883101852";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40955.37918981481";"SR3 1PA";"54.885135";"-1.4045401"
"5";"KENTON";"40955.39162037037";"NE3 3TB";"55.0091977";"-1.6459574"
"2";"GOSFORTH";"40955.40662037037";"NE21 5AZ";"54.9596541";"-1.7094973"
"3";"FENHAM";"40955.41359953704";"NE4 9EP";"54.9821682";"-1.6541318"
"3";"FENHAM";"40955.41387731482";"NE4 9EP";"54.9821682";"-1.6541318"
"35";"EAST END";"40955.42329861111";"NE6 1PL";"54.9755154";"-1.5809154"
"3";"FENHAM";"40955.42521990741";"NE4 9EP";"54.9821682";"-1.6541318"
"2";"GOSFORTH";"40955.42590277778";"NE65 9EY";"55.3082264";"-1.6756717"
"2";"GOSFORTH";"40955.43579861111";"NE3 2DW";"55.0225464";"-1.6195574"
"36";"CITY";"40955.44547453704";"NE21 5AZ";"54.9596541";"-1.7094973"
"11";"NEWBIGGIN HALL";"40955.44688657407";"NE5 3EB";"54.9959224";"-1.664498"
"11";"NEWBIGGIN HALL";"40955.45123842593";"NE5 4DW";"55.0059111";"-1.6856611"
"20";"DENTON BURN";"40955.45158564814";"NE5 1TU";"55.0008475";"-1.7148744"
"36";"CITY";"40955.45295138889";"NE21 5AZ";"54.9596541";"-1.7094973"
"36";"CITY";"40955.45528935185";NULL;NULL;NULL
"36";"CITY";"40955.46204861111";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40955.46268518519";NULL;NULL;NULL
"36";"CITY";"40955.46582175926";"NE48 3LF";"55.0881691";"-2.2239559"
"36";"CITY";"40955.47856481482";"NE2 1NQ";"54.9828735";"-1.5974036"
"20";"DENTON BURN";"40955.47900462963";"NE15 8UQ";"54.9833921";"-1.7225947"
"36";"CITY";"40955.49265046296";"NE9 6TU";"54.9319696";"-1.5925676"
"36";"CITY";"40955.49422453704";"NE9 6TU";"54.9319696";"-1.5925676"
"36";"CITY";"40955.50006944445";"N1  1LG";"51.5415863";"-0.1057202"
"6";"WALKER";"40955.50011574074";"NE6 3NP";"54.9705946";"-1.5480865"
"2";"GOSFORTH";"40955.50675925926";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40955.51017361111";"E15 3JP";"51.5338261";"0.01012422"
"35";"EAST END";"40955.51988425926";"NE6 2LD";"54.9747647";"-1.5693971"
"35";"EAST END";"40955.5205787037";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40955.5352199074";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40955.53523148148";"NE1 6PY";"54.9742805";"-1.5994268"
"5";"KENTON";"40955.54731481482";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40955.5483912037";"NE33 4AZ";"54.9864162";"-1.4296142"
"36";"CITY";"40955.55032407407";"NE15 8UQ";"54.9833921";"-1.7225947"
"1";"OUTER WEST LIBRARY";"40955.55422453704";"NE5 2SY";"54.9899786";"-1.6833345"
"36";"CITY";"40955.55809027778";"NE26 3ST";"55.048641";"-1.4594295"
"35";"EAST END";"40955.55872685185";NULL;NULL;NULL
"36";"CITY";"40955.55883101852";"NE1 5PW";"54.9722632";"-1.6157763"
"36";"CITY";"40955.57125";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40955.58224537037";"DL2 3HE";"54.5650131";"-1.7562969"
"23";"MOORSIDE";"40955.58370370371";"NE4 5EQ";"54.9768148";"-1.6327259"
"9";"WEST END";"40955.59196759259";"NE4 6JG";"54.9719748";"-1.6344969"
"9";"WEST END";"40955.59269675926";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40955.59325231481";"NE24 2EX";"55.1242022";"-1.5116667"
"9";"WEST END";"40955.59339120371";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40955.59341435185";"NE4 9EP";"54.9821682";"-1.6541318"
"9";"WEST END";"40955.59418981482";"NE4 6JG";"54.9719748";"-1.6344969"
"5";"KENTON";"40955.59435185185";"NE3 4XN";"55.0029962";"-1.6345623"
"9";"WEST END";"40955.59515046296";"NE4 6JG";"54.9719748";"-1.6344969"
"11";"NEWBIGGIN HALL";"40955.59581018519";"NE5 4DW";"55.0059111";"-1.6856611"
"9";"WEST END";"40955.59638888889";"NE4 6JG";"54.9719748";"-1.6344969"
"5";"KENTON";"40955.59694444444";"NE3 4XN";"55.0029962";"-1.6345623"
"9";"WEST END";"40955.5971412037";"NE4 6JG";"54.9719748";"-1.6344969"
"23";"MOORSIDE";"40955.60164351852";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40955.60212962963";"NE37 2QX";"54.9157577";"-1.5231649"
"36";"CITY";"40955.60393518519";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40955.60523148148";"NE37 2QX";"54.9157577";"-1.5231649"
"36";"CITY";"40955.6053125";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40955.6053587963";"DL3 7TZ";"54.5258778";"-1.5600833"
"15";"FAWDON";"40955.60564814815";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40955.60818287037";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40955.61060185185";"NE37 2QX";"54.9157577";"-1.5231649"
"36";"CITY";"40955.61289351852";"NE2 3LD";"54.9957568";"-1.6083423"
"5";"KENTON";"40955.61789351852";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40955.62616898148";"M20 1DF";"53.4356237";"-2.2387742"
"1";"OUTER WEST LIBRARY";"40955.63379629629";"NE15 8UQ";"54.9833921";"-1.7225947"
"14";"CRUDDAS PARK";"40955.6346875";"NE46 3EW";"54.9747297";"-2.1098324"
"36";"CITY";"40955.63894675926";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40955.64899305555";"NE28 8DW";"54.9977822";"-1.5415842"
"36";"CITY";"40955.65959490741";"NE8 4NP";"54.9511256";"-1.6065377"
"36";"CITY";"40955.6596875";"NE27 0NF";"55.0344612";"-1.5120155"
"36";"CITY";"40955.6616087963";"NE8 4NP";"54.9511256";"-1.6065377"
"9";"WEST END";"40955.66592592592";"NE4 9EP";"54.9821682";"-1.6541318"
"2";"GOSFORTH";"40955.66997685185";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40955.6733912037";"NE19 2BS";"55.1086273";"-1.9967545"
"36";"CITY";"40955.67642361111";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40955.68135416666";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40955.68561342593";"NE25 8BH";"55.0391897";"-1.459559"
"1";"OUTER WEST LIBRARY";"40955.68614583334";"NE5 3EB";"54.9959224";"-1.664498"
"3";"FENHAM";"40955.68950231482";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40955.69074074074";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40955.69474537037";"NE4 7RU";"54.9661468";"-1.6362294"
"36";"CITY";"40955.71329861111";"NE11 9BL";"54.9516618";"-1.6453787"
"9";"WEST END";"40955.71894675926";"NE4 8AH";"54.9718675";"-1.6538079"
"9";"WEST END";"40955.7209375";"NE4 8AH";"54.9718675";"-1.6538079"
"9";"WEST END";"40955.72265046297";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40955.73107638889";"NE5 4DW";"55.0059111";"-1.6856611"
"9";"WEST END";"40955.73585648148";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40955.73637731482";"NE20 9RA";"55.0435056";"-1.7516105"
"9";"WEST END";"40955.73679398148";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40955.73780092593";"NE20 9RA";"55.0435056";"-1.7516105"
"11";"NEWBIGGIN HALL";"40955.73784722222";"NE5 4DW";"55.0059111";"-1.6856611"
"9";"WEST END";"40955.73789351852";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40955.73936342593";"NE20 9RA";"55.0435056";"-1.7516105"
"1";"OUTER WEST LIBRARY";"40955.77371527778";"NE5 3EB";"54.9959224";"-1.664498"
"36";"CITY";"40956.39267361111";"DL1 5DF";"54.5193202";"-1.552809"
"36";"CITY";"40956.41810185185";"NE65 0JY";"55.3347475";"-1.5923869"
"35";"EAST END";"40956.4325925926";"NE5 5QJ";"54.9965379";"-1.6989545"
"2";"GOSFORTH";"40956.43658564815";"NE11 9BL";"54.9516618";"-1.6453787"
"2";"GOSFORTH";"40956.43855324074";"NE11 9BL";"54.9516618";"-1.6453787"
"36";"CITY";"40956.4413425926";"NE27 0NF";"55.0344612";"-1.5120155"
"6";"WALKER";"40956.44224537037";"NE28 8DW";"54.9977822";"-1.5415842"
"1";"OUTER WEST LIBRARY";"40956.44479166667";"NE5 5QJ";"54.9965379";"-1.6989545"
"36";"CITY";"40956.44856481482";"NE65 0JY";"55.3347475";"-1.5923869"
"35";"EAST END";"40956.45157407408";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40956.45222222222";"NE2 1NQ";"54.9828735";"-1.5974036"
"2";"GOSFORTH";"40956.45859953704";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40956.46236111111";"NE20 9RA";"55.0435056";"-1.7516105"
"36";"CITY";"40956.46983796296";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40956.47074074074";"NE9 5UN";"54.9421911";"-1.5926667"
"6";"WALKER";"40956.48497685185";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40956.48530092592";"DH1 1DS";"54.7852569";"-1.5471376"
"36";"CITY";"40956.49273148148";"NE3 2SL";"55.01723";"-1.6492613"
"9";"WEST END";"40956.49608796297";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40956.49798611111";"NE30 4JR";"55.023068";"-1.4282517"
"2";"GOSFORTH";"40956.49923611111";"NE3 1AR";"55.0071528";"-1.6117037"
"36";"CITY";"40956.5112962963";"NE2 3LD";"54.9957568";"-1.6083423"
"4";"JESMOND";"40956.51710648148";"NE2 3LD";"54.9957568";"-1.6083423"
"4";"JESMOND";"40956.51797453704";"NE2 3LD";"54.9957568";"-1.6083423"
"35";"EAST END";"40956.52210648148";"NE6 5LJ";"54.986578";"-1.5775826"
"35";"EAST END";"40956.52246527778";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40956.52309027778";"NE10 9EF";"54.9469907";"-1.5684346"
"23";"MOORSIDE";"40956.52548611111";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40956.5337037037";"NE16 4SJ";"54.9455949";"-1.6754974"
"36";"CITY";"40956.53377314815";"NE10 8XJ";"54.943604";"-1.540505"
"2";"GOSFORTH";"40956.54039351852";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40956.54079861111";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40956.54148148148";"NE11 9BL";"54.9516618";"-1.6453787"
"36";"CITY";"40956.54342592593";"NE9 6TU";"54.9319696";"-1.5925676"
"36";"CITY";"40956.54694444445";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40956.54703703704";"NE5 4DW";"55.0059111";"-1.6856611"
"36";"CITY";"40956.54881944445";"NE8 4NP";"54.9511256";"-1.6065377"
"36";"CITY";"40956.5497337963";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40956.55204861111";"NE1 4XQ";"54.9729889";"-1.6196111"
"36";"CITY";"40956.55899305556";"NE30 1DE";"55.0109417";"-1.4400583"
"36";"CITY";"40956.55961805556";"DL16 7AA";"54.6933068";"-1.6157841"
"36";"CITY";"40956.56542824074";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40956.57162037037";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40956.57380787037";"NE15 9ED";"54.9955085";"-1.7503107"
"35";"EAST END";"40956.58039351852";"NE6 3NP";"54.9705946";"-1.5480865"
"2";"GOSFORTH";"40956.5850462963";"NE3 3TB";"55.0091977";"-1.6459574"
"35";"EAST END";"40956.59876157407";"NE6 2LD";"54.9747647";"-1.5693971"
"35";"EAST END";"40956.60179398148";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40956.60329861111";"NE63 8DQ";"55.1794817";"-1.5791606"
"12";"NEWBURN";"40956.60736111111";"NE15 9ED";"54.9955085";"-1.7503107"
"36";"CITY";"40956.60856481481";"NE6 5LJ";"54.986578";"-1.5775826"
"2";"GOSFORTH";"40956.61467592593";"NE3 1AR";"55.0071528";"-1.6117037"
"36";"CITY";"40956.61674768518";"NE42 6NP";"54.964883";"-1.8660175"
"36";"CITY";"40956.62167824074";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40956.62920138889";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40956.64769675926";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40956.6537962963";"NE8 2NA";"54.9575854";"-1.6196341"
"36";"CITY";"40956.65458333334";"NE3 1AR";"55.0071528";"-1.6117037"
"36";"CITY";"40956.65513888889";"NE8 3NS";"54.95825";"-1.5897935"
"36";"CITY";"40956.65636574074";"NE26 3ST";"55.048641";"-1.4594295"
"36";"CITY";"40956.65962962963";"NE12 6HA";"55.036";"-1.5643384"
"36";"CITY";"40956.66359953704";"NE61 2TA";"55.161";"-1.6897426"
"1";"OUTER WEST LIBRARY";"40956.66722222222";"NE5 1TU";"55.0008475";"-1.7148744"
"13";"BLAKELAW";"40956.66940972222";"NE5 3EB";"54.9959224";"-1.664498"
"36";"CITY";"40956.67807870371";"NE29 0HX";"55.0112667";"-1.4545282"
"2";"GOSFORTH";"40956.67966435185";"NE3 1AR";"55.0071528";"-1.6117037"
"36";"CITY";"40956.68924768519";"NE28 9BN";"55.0098636";"-1.5216174"
"36";"CITY";"40957.37085648148";"NE1 3JA";"54.9692623";"-1.6090492"
"36";"CITY";"40957.37847222222";"NE13 7BA";"55.0470845";"-1.6490493"
"36";"CITY";"40957.38288194445";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40957.38793981481";"NE2 2RR";"54.9919918";"-1.6003689"
"36";"CITY";"40957.39605324074";"NE10 9EF";"54.9469907";"-1.5684346"
"2";"GOSFORTH";"40957.40375";"NE13 6DZ";"55.0546148";"-1.6292296"
"35";"EAST END";"40957.40802083333";"NE6 2LD";"54.9747647";"-1.5693971"
"5";"KENTON";"40957.41552083333";"NE3 2SL";"55.01723";"-1.6492613"
"2";"GOSFORTH";"40957.41851851852";"NE3 2DW";"55.0225464";"-1.6195574"
"7";"HIGH HEATON";"40957.42635416667";"NE15 6NF";"54.974351";"-1.6753841"
"9";"WEST END";"40957.42834490741";"NE15 6NF";"54.974351";"-1.6753841"
"36";"CITY";"40957.44472222222";"NE11 0QP";"54.9282599";"-1.6214009"
"36";"CITY";"40957.44881944444";"NE30 3BA";"55.030733";"-1.4436492"
"36";"CITY";"40957.45121527778";"NE30 3BA";"55.030733";"-1.4436492"
"36";"CITY";"40957.45217592592";"NE42 6NP";"54.964883";"-1.8660175"
"36";"CITY";"40957.4552662037";"NE3 1AR";"55.0071528";"-1.6117037"
"2";"GOSFORTH";"40957.45690972222";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40957.46502314815";"NE28 9BN";"55.0098636";"-1.5216174"
"11";"NEWBIGGIN HALL";"40957.48642361111";"NE5 4DW";"55.0059111";"-1.6856611"
"4";"JESMOND";"40957.49560185185";"NE2 2RR";"54.9919918";"-1.6003689"
"36";"CITY";"40957.50128472222";"NE10 8XJ";"54.943604";"-1.540505"
"36";"CITY";"40957.52825231481";"NE10 9EF";"54.9469907";"-1.5684346"
"36";"CITY";"40957.53234953704";"NE40 3HQ";"54.9729198";"-1.7608523"
"6";"WALKER";"40957.53357638889";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40957.53377314815";"NE12 8JB";"55.0150567";"-1.5827328"
"35";"EAST END";"40957.5358449074";"NE6 2LD";"54.9747647";"-1.5693971"
"35";"EAST END";"40957.53719907408";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40957.53892361111";"NE31 1EZ";"54.9766367";"-1.5155755"
"36";"CITY";"40957.54501157408";"DH3 2LY";"54.8870465";"-1.5687267"
"2";"GOSFORTH";"40957.54835648148";"NE3 2DW";"55.0225464";"-1.6195574"
"36";"CITY";"40957.55734953703";NULL;NULL;NULL
"36";"CITY";"40957.55923611111";"NE30 3BA";"55.030733";"-1.4436492"
"36";"CITY";"40957.5684837963";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40957.570625";"NE6 1PL";"54.9755154";"-1.5809154"
"36";"CITY";"40957.57238425926";"NE6 1PL";"54.9755154";"-1.5809154"
"3";"FENHAM";"40957.57435185185";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40957.58684027778";"NE28 7JG";"54.9985663";"-1.5171122"
"35";"EAST END";"40957.59049768518";"NE4 8AH";"54.9718675";"-1.6538079"
"4";"JESMOND";"40957.60305555556";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40957.60456018519";"NE10 9EF";"54.9469907";"-1.5684346"
"36";"CITY";"40957.60603009259";"NE33 4AZ";"54.9864162";"-1.4296142"
"36";"CITY";"40957.6156712963";"NE25 9YE";"55.0426026";"-1.4785197"
"36";"CITY";"40957.62229166667";"DH8 5NB";"54.8566517";"-1.8343632"
"35";"EAST END";"40957.63203703704";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40957.63313657408";"NE23 8HW";"55.0872346";"-1.6056049"
"36";"CITY";"40957.649375";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40957.65078703704";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40957.65094907407";"NE1 6NA";"54.973697";"-1.6082576"
"36";"CITY";"40957.66182870371";"NE25 9YE";"55.0426026";"-1.4785197"
"36";"CITY";"40957.66415509259";"TS1 4EP";"54.5699388";"-1.2450408"
"36";"CITY";"40957.67148148148";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40957.68809027778";"NE28 6QD";"54.9921988";"-1.515795"
"36";"CITY";"40957.6916550926";"NE8 3NS";"54.95825";"-1.5897935"
"36";"CITY";"40957.69572916667";"NE15 8UQ";"54.9833921";"-1.7225947"
"36";"CITY";"40957.70072916667";"SR8 5LL";"54.7624451";"-1.3302143"
"36";"CITY";"40957.71251157407";"NE61 2TA";"55.161";"-1.6897426"
"2";"GOSFORTH";"40958.45412037037";"NE3 2SL";"55.01723";"-1.6492613"
"2";"GOSFORTH";"40958.45839120371";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40958.46234953704";"SK10 5BJ";"53.2937519";"-2.0964812"
"2";"GOSFORTH";"40958.4684375";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40958.47528935185";"NE4 6JG";"54.9719748";"-1.6344969"
"2";"GOSFORTH";"40958.47541666667";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40958.47740740741";"NE8 2NA";"54.9575854";"-1.6196341"
"36";"CITY";"40958.47850694445";"NE12 8JB";"55.0150567";"-1.5827328"
"36";"CITY";"40958.47883101852";"NE29 7JF";"55.0090769";"-1.4725744"
"36";"CITY";"40958.48024305556";"DL13 1RG";"54.7441082";"-2.181732"
"36";"CITY";"40958.48275462963";"NE33 4AZ";"54.9864162";"-1.4296142"
"36";"CITY";"40958.49619212963";"NE26 2AX";"55.0417045";"-1.4410606"
"36";"CITY";"40958.50011574074";"NE7 7PL";"55.0001164";"-1.5787226"
"35";"EAST END";"40958.51105324074";"NE6 5LJ";"54.986578";"-1.5775826"
"2";"GOSFORTH";"40958.52881944444";"NE3 2DW";"55.0225464";"-1.6195574"
